수유,,,,NR,*,F,추가-수유,*,*,*,*
수조,,,,NR,*,F,추가-수조,*,*,*,*
수천,,,,NR,*,T,추가-수천,*,*,*,*
수천수만,,,,NR,*,T,추가-수천수만,*,*,*,*
순식,,,,NR,*,T,추가-순식,*,*,*,*
쉬물,,,,NR,*,T,추가-쉬물,*,*,*,*
쉬운,,,,NR,*,T,추가-쉬운,*,*,*,*
쉬은,,,,NR,*,T,추가-쉬은,*,*,*,*
쉬훈,,,,NR,*,T,추가-쉬훈,*,*,*,*
쉬흔,,,,NR,*,T,추가-쉬흔,*,*,*,*
쉬힌,,,,NR,*,T,추가-쉬힌,*,*,*,*
슈인,,,,NR,*,T,추가-슈인,*,*,*,*
스무남은,,,,NR,*,T,추가-스무남은,*,*,*,*
스무남짓,,,,NR,*,T,추가-스무남짓,*,*,*,*
스무째,,,,NR,*,F,추가-스무째,*,*,*,*
스물,,,,NR,*,T,추가-스물,*,*,*,*
스물째,,,,NR,*,F,추가-스물째,*,*,*,*
스물두째,,,,NR,*,F,추가-스물두째,*,*,*,*
스물둘째,,,,NR,*,F,추가-스물둘째,*,*,*,*
스믈,,,,NR,*,T,추가-스믈,*,*,*,*
스믏,,,,NR,*,T,추가-스믏,*,*,*,*
스이,,,,NR,*,F,추가-스이,*,*,*,*
시나,,,,NR,*,F,추가-시나,*,*,*,*
시낫,,,,NR,*,T,추가-시낫,*,*,*,*
시물,,,,NR,*,T,추가-시물,*,*,*,*
시믈,,,,NR,*,T,추가-시믈,*,*,*,*
시운,,,,NR,*,T,추가-시운,*,*,*,*
시채,,,,NR,*,F,추가-시채,*,*,*,*
시훈,,,,NR,*,T,추가-시훈,*,*,*,*
시흔,,,,NR,*,T,추가-시흔,*,*,*,*
십만,,,,NR,*,T,추가-십만,*,*,*,*
싯째,,,,NR,*,F,추가-싯째,*,*,*,*
싯차,,,,NR,*,F,추가-싯차,*,*,*,*
써런,,,,NR,*,T,추가-써런,*,*,*,*
쑤물,,,,NR,*,T,추가-쑤물,*,*,*,*
아곱,,,,NR,*,T,추가-아곱,*,*,*,*
아근,,,,NR,*,T,추가-아근,*,*,*,*
아승기,,,,NR,*,F,추가-아승기,*,*,*,*
아오,,,,NR,*,F,추가-아오,*,*,*,*
아옵,,,,NR,*,T,추가-아옵,*,*,*,*
아웁,,,,NR,*,T,추가-아웁,*,*,*,*
아은,,,,NR,*,T,추가-아은,*,*,*,*
아읍,,,,NR,*,T,추가-아읍,*,*,*,*
아헌,,,,NR,*,T,추가-아헌,*,*,*,*
아호,,,,NR,*,F,추가-아호,*,*,*,*
아홉,,,,NR,*,T,추가-아홉,*,*,*,*
아홉째,,,,NR,*,F,추가-아홉째,*,*,*,*
아홉차,,,,NR,*,F,추가-아홉차,*,*,*,*
아홉차히,,,,NR,*,F,추가-아홉차히,*,*,*,*
아후,,,,NR,*,F,추가-아후,*,*,*,*
아훈,,,,NR,*,T,추가-아훈,*,*,*,*
아훕,,,,NR,*,T,추가-아훕,*,*,*,*
아흔,,,,NR,*,T,추가-아흔,*,*,*,*
아흡,,,,NR,*,T,추가-아흡,*,*,*,*
야닥,,,,NR,*,T,추가-야닥,*,*,*,*
야달,,,,NR,*,T,추가-야달,*,*,*,*
야답,,,,NR,*,T,추가-야답,*,*,*,*
야덜,,,,NR,*,T,추가-야덜,*,*,*,*
야덟,,,,NR,*,T,추가-야덟,*,*,*,*
야든,,,,NR,*,T,추가-야든,*,*,*,*
야들,,,,NR,*,T,추가-야들,*,*,*,*
야듧,,,,NR,*,T,추가-야듧,*,*,*,*
야뜨,,,,NR,*,F,추가-야뜨,*,*,*,*
야뜬,,,,NR,*,T,추가-야뜬,*,*,*,*
야뜰,,,,NR,*,T,추가-야뜰,*,*,*,*
야뜳,,,,NR,*,T,추가-야뜳,*,*,*,*
야섯,,,,NR,*,T,추가-야섯,*,*,*,*
야스,,,,NR,*,F,추가-야스,*,*,*,*
얘신,,,,NR,*,T,추가-얘신,*,*,*,*
억조,,,,NR,*,F,추가-억조,*,*,*,*
에닐곱,,,,NR,*,T,추가-에닐곱,*,*,*,*
에순,,,,NR,*,T,추가-에순,*,*,*,*
에신,,,,NR,*,T,추가-에신,*,*,*,*
여나무,,,,NR,*,F,추가-여나무,*,*,*,*
여나문,,,,NR,*,T,추가-여나문,*,*,*,*
여나뭇,,,,NR,*,T,추가-여나뭇,*,*,*,*
여나므,,,,NR,*,F,추가-여나므,*,*,*,*
여남,,,,NR,*,T,추가-여남,*,*,*,*
여남은,,,,NR,*,T,추가-여남은,*,*,*,*
여닐곱,,,,NR,*,T,추가-여닐곱,*,*,*,*
여닐굽,,,,NR,*,T,추가-여닐굽,*,*,*,*
여남째,,,,NR,*,F,추가-여남째,*,*,*,*
여남은째,,,,NR,*,F,추가-여남은째,*,*,*,*
여달,,,,NR,*,T,추가-여달,*,*,*,*
여답,,,,NR,*,T,추가-여답,*,*,*,*
여던,,,,NR,*,T,추가-여던,*,*,*,*
여덟,,,,NR,*,T,추가-여덟,*,*,*,*
여덟아홉,,,,NR,*,T,추가-여덟아홉,*,*,*,*
여덟째,,,,NR,*,F,추가-여덟째,*,*,*,*
여덥,,,,NR,*,T,추가-여덥,*,*,*,*
여덧,,,,NR,*,T,추가-여덧,*,*,*,*
여드,,,,NR,*,F,추가-여드,*,*,*,*
여드남은,,,,NR,*,T,추가-여드남은,*,*,*,*
여든,,,,NR,*,T,추가-여든,*,*,*,*
여듧,,,,NR,*,T,추가-여듧,*,*,*,*
